交易所简码,股票代码,实际控制人,实际控制人控股比例
SZ,300651,"李春荣,施美华,李剑刚,李剑峰",56.81
SZ,300652,"沈仁荣,於彩君",11.58
SZ,300653,秘波海,33.87
SZ,300654,任志鸿,
SZ,300655,罗培楠,
SZ,300656,"许文焕,许香灿",25.58
SZ,300657,李强,0.07
SZ,300658,"林彬彬,谢影秋,谢淑冬,谢继权,谢继华,谢道平",51.29
SZ,300659,魏东晓,25.29
SZ,300660,苏建国,
SZ,300661,张世龙,
SZ,300662,"高勇,李跃章",
SZ,300663,王安京,16.95
SZ,300664,"王春林,王洪春",
SZ,300665,章卫国,21.83
SZ,300666,姚力军,21.38
SZ,300667,代啸宁,18.7
SZ,300668,姜峰,30.55
SZ,300669,邹家春,7.36
SZ,300670,陈杰,36.39
SZ,300671,刘景裕,
SZ,300672,向平,3.81
SZ,300673,"陈振标,郑香兰",34.63
SZ,300674,洪卫东,
SZ,300675,深圳市人民政府国有资产监督管理委员会,
SZ,300676,汪建,0.61
SZ,300677,刘方毅,35.06
SZ,300678,中国科学院控股有限公司,30.53
SZ,300679,"陈育宣,林德英",30.54
SZ,300680,"倪铭,倪茂生",29.34
SZ,300681,姜桂宾,28.71
SZ,300682,"徐长军,郑新标",3.56
SZ,300683,"陈亚,吴洪新,陈宗敏",10.73
SZ,300684,"吴憾,叶露,吴晓宁",45.75
SZ,300685,LI-MOU ZHENG,
SZ,300686,"陈奕纯,吴加维",33.47
SZ,300687,"刘伟超,张成康,欧阳湘英,刘国华,曹金乔",30.8142
SZ,300688,牛文文,20.18
SZ,300689,冯学裕,11
SZ,300690,王庆华,38.33
SZ,300691,"龚俊强,邱盛平",29.81
SZ,300692,张伯中,15.47
SZ,300693,方兴,18.87
SZ,300694,泉州市人民政府国有资产监督管理委员会,
SZ,300695,"孔爱祥,孔辰寰",
SZ,300696,"丁洪涛,谢鹏,冉光文,范庆新",48.08
SZ,300697,"陈力皎,冯岳军",31.25
SZ,300698,张德生,21.53
SZ,300699,陈亮,
SZ,300700,段志明,20.16
SZ,300701,单森林,10.98
SZ,300702,"林洁,屠勇军",51.48
SZ,300703,宁波市人民政府国有资产监督管理委员会,
SZ,300705,朱志宏,34.26
SZ,300706,"陈钦忠,陈秀梅",39.1
SZ,300707,张锡亮,16.46
SZ,300708,潘华荣,23.73
SZ,300709,"黄逸超,王明喜",24.33
SZ,300710,雷骞国,
SZ,300711,广州市人民政府国有资产监督管理委员会,
SZ,300712,林一文,0.06
SZ,300713,尹伟,44.62
SZ,300715,钱林弟,6.74
SZ,300716,褚一凡,
SZ,300717,李振斌,1.2
SZ,300718,孙志华,31.96
SZ,300719,赵子安,35.17
SZ,300720,郑锦康,40.86
SZ,300721,刘准,21.05
SZ,300722,江西省国有资产监督管理委员会,
SZ,300723,"吴美容,李捍雄",11.63
SZ,300724,"梁美珍,左国军,余仲",23.17
SZ,300725,杨民民,20.69
SZ,300726,"曾继疆,钟若农,曾琛",68.96
SZ,300727,"叶剑平,俞彩娟",14.34
SZ,300729,"姜艺,项乐宏",5.32
SZ,300730,,
SZ,300731,周东,6.59
SZ,300732,"杨磊,杨锋,王世杰,王国锋,汤意,苏沛东,毛振杰,刘东旭,林明,李智,杜战军,常兴文,张建平,岳建光",
SZ,300733,"魏晓林,喻英莲,魏永春",47.87
SZ,300735,唐建兴,
SZ,300736,刘铁峰,
SZ,300737,"陈伟忠,阮宜宝",33.36
SZ,300738,冯康,
SZ,300739,张佩珂,0.17
SZ,300740,戴跃锋,10.04
SZ,300741,朱林瑶,
SZ,300742,贺靖,
SZ,300743,"韩琼,刘建海",22.39
SZ,300745,"毛丽萍,吴壬华",27.55
SZ,300746,"欧薇舟,岑政平",0.66
SZ,300747,中国航天科工集团公司,
SZ,300748,"蔡报贵,李忻农,胡志滨",0.19
SZ,300749,"林彩菊,林新达",36.95
SZ,300750,"李平,曾毓群",4.58
SZ,300751,"王正根,周剑",39.29
SZ,300752,"吕小霞,吴新理",46.84
SZ,300753,王凝宇,34.22
SZ,300755,吴向东,
SZ,300756,邓志毅,15.87
SZ,300757,戴军,4.26
SZ,300758,"徐惠祥,臧婕,徐恕",22.71
SZ,300759,"Boliang Lou,郑北,楼小强",4.7423
SZ,300760,"李西廷,徐航",
SZ,300761,"程立力,沈静",32.64
SZ,300762,卜智勇,
SZ,300763,"林伊蓓,王一鸣,王峻适",38.23
SZ,300765,蔡东晨,
SZ,300766,方毅,12.16
SZ,300767,李涛,19.32
SZ,300768,郑树生,45.11
SZ,300769,,
SZ,300770,广东广播电视台,
SZ,300771,干德义,23.68
SZ,300772,浙江省人民政府国有资产监督管理委员会,
SZ,300773,,
SZ,300774,"权秋红,张建飞,权思影",69.72
SZ,300775,,
SZ,300776,李志刚,39.94
SZ,300777,"温月芳,杨永岗",4.62
SZ,300778,"张春杰,张汉荫",
SZ,300779,张新功,16.08
SZ,300780,"雷永强,雷永志",38.59
SZ,300781,"李明,王建朝",35.01
SZ,300782,"FENG CHENHUI(冯晨晖),许志翰,TANG ZHUANG(唐壮)",21.89
SZ,300783,章燎源,39.97
SZ,300785,隋国栋,37.74
SZ,300786,丁香鹏,28.7314
SZ,300787,周洪亮,49.33
SZ,300788,中国中信集团有限公司,
SZ,300789,"周艳,陈唐龙",36.89
SZ,300790,,
SZ,300791,"陈琼,林培青",14.65
SZ,300792,林振宇,8.46
SZ,300793,"严帆,严文华",3.31
SZ,300795,,
SZ,300796,陈峰,0.2676
SZ,300797,国务院国有资产监督管理委员会,
SZ,300798,,
SZ,300799,"何朝晖,何培翛,张军,张漪楠",59.97
SZ,300800,张广胜,39.26
SZ,300801,程终发,47.32
SZ,300802,杨勇,24.13
SZ,300803,"黄少雄,徐兵",
SZ,300805,"黄勇,张黎,曾俊,袁金涛,吴芳,梁定郊",47.59
SZ,300806,"金闯,施蓉",38.14
SZ,300807,"郭建国,田淑芬",37.27
SZ,300808,"郭少燕,卓楚光",60.89
SZ,300809,"曹宇中,刘翔雄,赵泽明",68.46
SZ,300810,蔡惠智,4.57
SZ,300811,杜江华,2.39
SZ,300812,"柴明华,胡靖林,高军鹏",40.81
SZ,300813,"倪卫菊,叶大林",59.31
SZ,300814,"王昌民,王璐,王先锋",
SZ,300815,"周梦晨,周平",
SZ,300816,刘屹,40.4
SZ,300817,"顾美娟,周引春",45.12
SZ,300818,郑昊,53.37
SZ,300819,"陆玉珍,仲湘聚,仲鸿天",12.9
SZ,300820,"王军,周英怀",68.07
SZ,300821,傅军,
SZ,300822,"李清文,肖萍",7.02
SZ,300823,"陈振东,陈振生,陈振华",55.32
SZ,300824,"GEORGE MOHAN ZHANG,张北",24.49
SZ,300825,"刘剑,宣奇武",1.53
SZ,300826,"江红涛,卢祖飞",
SZ,300827,"吴超,吴强",21.34
SZ,300828,"国佳,国占昌",48.16
SZ,300829,张鹏,32.69
SZ,300830,黎峰,36.73
SZ,300831,陕西省人民政府国有资产监督管理委员会,
SZ,300832,翁先定,3.33
SZ,300833,"蒋伟楷,蒋伟权",48.69
SZ,300834,"陈创煌,陈雁升,陈冬琼",5.02
SZ,300835,"熊咏鸽,熊永宏",39.2
SZ,300836,肖朝蓬,25.04
SZ,300837,陈利华,32.55
SZ,300838,"陈晓宇,余建平,吴平,王秀国,任翔,戴美春",58.02
SZ,300839,"金碧华,夏亚萍",
SZ,300840,"张代理,张琰,张蕴蓝",34.96
SZ,300841,王振滔,13.82
SZ,300842,"史卫利,闫经梅",23.09
SZ,300843,黄雪林,2.01
SZ,300844,"蔡彬,孙虎",22.15
SZ,300845,"张安全,郑乐观",31.52
SZ,300846,曲宁,25.92
SZ,300847,国务院国有资产监督管理委员会,
SZ,300848,王仁鸿,38.85
SZ,300849,"高丽君,阮荣涛",23.11
SZ,300850,"肖高强,肖争强",39.49
SZ,300851,"李伟,赵胜凯,赵会兵,张民,徐迅,邱宽民",52.75
SZ,300852,"黄志成,温一峰,刘天明",5.2
SZ,300853,"陈如申,王晓青",32.5
SZ,300854,"葛芳,孔熊君",36.79
SZ,300855,"万柏方,万金宜",33
SZ,300856,"周久京,周旭明",9.3
SZ,300857,耿四化,
SZ,300858,孙天松,26.33
SZ,300859,阜康市财政局,
SZ,300860,"沙晓岚,王芳韵",54.81
SZ,300861,吴英,49.6
SZ,300862,"王文娟,袁永刚",23.94
SZ,300863,"林光成,林强,林光耀",5.09
SZ,300864,南京大学,
SZ,300865,"甘德宏,张文秀",52.09
SZ,300866,"贺丽,阳萌",47.74
SZ,300867,"朱恒冰,朱煜煊",38.02
SZ,300868,"杨美华,谌建平",47.41
SZ,300869,胡坤,46.84
SZ,300870,"尚韵思,王越天,王越飞,王玉琳,王合球",
SZ,300871,"余姣娥,张卫元",
SZ,300872,欧阳建平,21.79
SZ,300873,"梁晨,梁智睿",35.48
SZ,300875,"刘群,钟王军,潘峰,毛建强,马雪峰",45.24
SZ,300876,郭清海,38.25
SZ,300877,"杨乐,杨迎春",
SZ,300878,刘忠良,60.89
SZ,300879,"ANGELICA PG HU,叶晓波",
SZ,300880,"章恩友,章国耀",
SZ,300881,"周文庆,宗焕琴,周阳益",63.75
SZ,300882,"周华,邬永强",8.22
SZ,300883,"徐龙平,张云学",18.3
SZ,300884,缪国栋,26.02
SZ,300885,周光荣,43
SZ,300886,华文亮,28.28
SZ,300887,"李阳谷,宋薇",56.45
SZ,300888,李建全,
SZ,300889,谢明武,29.06
SZ,300890,"钟英浩,周鹏伟",20.46
SZ,300891,"汪锦秀,钟镇光",22.53
SZ,300892,"王牧,徐松莉",47.25
SZ,300893,"胡铲明,沈燕燕,胡凯纳",66.97
SZ,300894,黄卫斌,36.18
SZ,300895,北京市人民政府国有资产监督管理委员会,
SZ,300896,简军,30.96
SZ,300897,"胡绍水,岑腾云,王雪洲,钱炳炯,季永聪",48.45
SZ,300898,"李锡安,李作恭,李学军",9.95
SZ,300899,"葛文越,杨昊鹏,杨旗,申雅维,邵蔚,刘峰",47.77
SZ,300900,王增夺,31.16
SZ,300901,倪秀华,
SZ,300902,"洪俊龙,洪清泉,洪伟艺",42
SZ,300903,"谭东,郑晓蓉",26.32
SZ,300905,"徐闻达,徐毅明",34.28
SZ,300906,"谭晓云,陶捷",15.36
SZ,300907,"江建平,夏宇华",
SZ,300908,"孙耀志,朱新成",13.5
SZ,300909,"董芳梅,李明",36.82
SZ,300910,郭春萱,37.22
SZ,300911,"陈月华,孙伟勇,孙吉",8.81
SZ,300912,臧志成,31.86
SZ,300913,姚金龙,14.69
SZ,300915,"黄海瑚,黄海晓",72
SZ,300916,欧阳正良,43.43
SZ,300917,深圳市人民政府国有资产监督管理委员会,
SZ,300918,龙口市东江街道南山村村民委员会,
SZ,300919,"邓伟明,吴小歌",3.15
SZ,300920,"杨庆锋,张镤",41.16
SZ,300921,"陈树林,蒋小明",53.05
SZ,300922,宋金锁,34.69
SZ,300923,"李彪,李善群",
SZ,300925,严华,34.91
SZ,300926,"伍阿凤,伍亚林",48.59
SZ,300927,南通市人民政府国有资产监督管理委员会,
SZ,300928,"何攀,何信义",32.08
SZ,300929,安徽工业大学,
SZ,300930,"汪志春,汪志荣",70.5
SZ,300931,"牟玉芳,徐志明,徐津,徐斌",41.43
SZ,300932,宋朝阳,26.27
SZ,300933,"杜南平,张茜",
SZ,300935,"陈岱林,张凯利,张建云,任卫教",45.26
SZ,300936,"戴丽芳,俞丞,俞卫忠",48.87
SZ,300937,李燕飞,36.97
SZ,300938,"吕杰中,高磊,吕保忠",44.07
SZ,300939,黄志毅,
SZ,300940,"姜发明,潘连兴",52.6
SZ,300941,"林岚,张更生",36.31
SZ,300942,朱海,18.76
SZ,300943,杨广宇,38.66
SZ,300945,孙松鹤,9
SZ,300946,"陈丽钦,林正华",66.3
SZ,300947,"贾波,李燕灵",0.0423
SZ,300948,"李春林,许剑平",8.78
SZ,300949,"李宝章,Li Fangyue",57.11
SZ,300950,魏振文,53.88
SZ,300951,徐思通,14.17
SZ,300952,"王鹏,姚海霞,王咸华",62.1
SZ,300953,"洪瑞娣,蒋震林",45.15
SZ,300955,"曾本生,曾焕彬",55.49
SZ,300956,"戴军,李禹华,戴明",1.84
SZ,300957,"GUO ZHENYU(郭振宇),KEVIN GUO",
SZ,300958,北京市人民政府国有资产监督管理委员会,
SZ,300959,"门庆娟,汪坤",46.43
SZ,300960,"谢玮,徐建英",46.49
SZ,300961,李海波,13.93
SZ,300962,国务院国有资产监督管理委员会,
SZ,300963,冯明明,35.42
SZ,300964,董晓俊,24.32
SZ,300965,"饶丹妮,王舒公",58.51
SZ,300966,"陈文静,系祖斌",31.72
SZ,300967,魏晓明,42.14
SZ,300968,"吴宝发,吴宝玉",
SZ,300969,"许宁宁,俞国梅",17.86
SZ,300970,余养朝,30.84
SZ,300971,"李文喜,岑红",28.84
SZ,300972,"陈文柱,王泽宁,王丽卿",5.08
SZ,300973,"彭永成,赵松涛,彭裕辉",28.88
SZ,300975,沙宏志,39.97
SZ,300976,"邓瑞文,李清平",35.48
SZ,300977,"范文宏,黄新华",49.92
SZ,300978,马永涛,25.32
SZ,300979,"张聪渊,周美月,张志邦,张育维,张文馨",
SZ,300980,"魏琼,魏志祥",49.02
SZ,300981,厦门市人民政府国有资产监督管理委员会,
SZ,300982,"施小波,芦伟琴",43.97
SZ,300983,"陈磊,张晟,余志峰,叶阳,杨立峰,施泽淞,潘允哲",42.06
SZ,300984,"杨伟,郑小军,郑立成,赵国权,叶建阳",53.41
SZ,300985,"王然,张远,张一弛",18.75
SZ,300986,"高渭泉,刘莉琴",
SZ,300987,中国共产党四川省委员会宣传部,
SZ,300988,"云志,闫学伟,孙兴文,韩凤芝",54.71
SZ,300989,王富海,10.94
SZ,300990,"李丽,张浩雷,张国山,王淑芬",72.7
SZ,300991,"张建明,晏美荣",38.1
SZ,300992,"陈宜文,林慧",24.4
SZ,300993,孙承志,26.58
SZ,300994,"李宇光,卢志勇,李政",66.59
SZ,300995,饶德生,33.27
SZ,300996,"王虎,蔺国强",21.26
SZ,300997,"朱文湛,李兴,李康荣",23.72
SZ,300998,"方永杰,王亚萍",28.33
SZ,300999,,
SZ,301000,邵雄辉,7.5
SZ,301001,王莉,39
SZ,301002,"田年斌,王宗友",48.7
SZ,301003,吕锋,28.53
SZ,301004,"陈曙光,戚兴华",15.77
SZ,301005,宋广东,
SZ,301006,孙卫国,36.48
SZ,301007,何建平,0.3
SZ,301008,"陆宝宏,周慧明,陆灿",27.98
SZ,301009,"鲍佳,金利伟",59.26
SZ,301010,"顾兰香,贾富忠",
SZ,301011,苏本立,2.6
SZ,301012,"程俊明,邰立群",32.5
SZ,301013,"黄月明,林宜潘",25.13
SZ,301015,付钢,
SZ,301016,刘俊,64.49
SZ,301017,李文杰,35.17
SZ,301018,"崔梓华,崔颖琦",20.82
SZ,301019,任卫庆,29.82
SZ,301020,烟台市人民政府国有资产监督管理委员会,
SZ,301021,赵晓杰,
SZ,301022,"孙文强,王纪学",49.02
SZ,301023,刘锦成,41.36
SZ,301024,龚俊,4.25
SZ,301025,"华杉,华楠",70.6
SZ,301026,夏军,39.01
SZ,301027,"单梅,覃洪兵,钟毅,赵成,吴广意,莫海量,李嘉,雷翔,何新,费卫东,邓勇杰",30.82
SZ,301028,"韩文浩,罗秀英,韩萤焕",47.65
SZ,301029,"张红,章高宏,李锦良,金立国",40.76
SZ,301030,"叶小红,董仕宏,朱叶",20.1
SZ,301031,"方广文,王伟,汪桂飞,刘冰",27.49
SZ,301032,仇建平,20.74
SZ,301033,袁玉宇,16.53
SZ,301035,"丘红兵,王文才,孙国庆",
SZ,301036,杨汉洲,35.23
SZ,301037,"杨惠静,杨文瑜",56.91
SZ,301038,深圳市人民政府国有资产监督管理委员会,
SZ,301039,,
SZ,301040,"吴剑,吴君三",29.57
SZ,301041,武守坤,34.47
SZ,301042,徐进,4.04
SZ,301043,李清泉,22.06
SZ,301045,"陈凌,梅坦",42.88
SZ,301046,"罗传奎,张健丁,温鹏飞",32.04
SZ,301047,谢良志,2.12
SZ,301048,中国国家铁路集团有限公司,
SZ,301049,"高德堃,李光荣,高志江",72.75
SZ,301050,邓洁茹,19.4
SZ,301051,,
SZ,301052,路金波,24.51
SZ,301053,"陈少军,张鑫霞",6.99
SZ,301055,"张国标,张樟生,张新程",
SZ,301056,"李东流,李仁",45.37
SZ,301057,"沈顺华,朱国英",40.87
SZ,301058,中粮集团有限公司,
SZ,301059,"任振雪,赵国法",14.08
SZ,301060,"靖慧娟,曾伟雄",13.42
SZ,301061,李小勤,43.35
SZ,301062,"陈安康,陈雪骐",33.6402
SZ,301063,"钱丽萍,盛雪华,盛天宇",39.1
SZ,301065,"刘翠容,吴政杰",24.18
SZ,301066,"李建华,王云飞,屠红燕,屠红霞,沈柏军",
SZ,301067,林涓,32.2
SZ,301068,"唐伟忠,张杰来",43.51
SZ,301069,张松山,
SZ,301070,"卢小波,于清梵",31.33
SZ,301071,"李爱真,邵增明",46.99
SZ,301072,"魏鹤良,魏忠",47.59
SZ,301073,"丁禾,吴启元",33.93
SZ,301075,邓勇,
SZ,301076,"秦翠娥,严留新",45.02
SZ,301077,"陈奕,王世杰",56.77
SZ,301078,汪建国,
SZ,301079,粟武洪,28.97
SZ,301080,陈宜顶,23.53
SZ,301081,"孙尚泽,孙世严",11.72
SZ,301082,张建华,7.39
SZ,301083,"龚卫宁,刘子尧,刘润根",69.16
SZ,301085,徐江,40.75
SZ,301086,"丘晓霞,张定武",60.44
SZ,301087,"聂娟,张敏",7.48
SZ,301088,"郭健,温迪",22.1
SZ,301089,杨西宁,27.34
SZ,301090,中国华润有限公司,
SZ,301091,深圳市人民政府国有资产监督管理委员会,
SZ,301092,沈建华,52.11
SZ,301093,"华国平,杨菊兰,华一敏",5.47
SZ,301095,郑勇军,6.02
SZ,301096,"楼金芳,邵春能",31.2
SZ,301097,"吴斌,吴志敏",67.86
SZ,301098,王宜森,24.13
SZ,301099,"黄绍莉,谢力书",56.1
SZ,301100,"韩秀兰,王文忠,王磊,隋松辰",50.36
SZ,301101,"谢公晚,曾少华,谢公兴",6.12
SZ,301102,"苏冠荣,苏壮强,苏壮奇,苏武雄,苏素玉",
SZ,301103,"付丽芳,何向东,何伟",38.38
SZ,301105,"蔡铁辉,金健",60.38
SZ,301106,"薄玉娟,应发祥",43.12
SZ,301107,"丁德萍,胡云平,胡欣睿",68.94
SZ,301108,"蔡英传,冯燕",55.54
SZ,301109,戴道国,5.27
SZ,301110,"卢彬,吕斌",36.11
SZ,301111,"李映华,欧先涛",
SZ,301112,"姜宏,余希平,李罡",
SZ,301113,"金飞春,叶跃庭,叶金攀",70.76
SZ,301115,杨江金,12.44
SZ,301116,田立余,
SZ,301117,"王进,尹明君",37.68
SZ,301118,"曹立祥,梁玉香,李正蛟,李勇全,胡建新,贺志旺,陈建国,陈朝舜",2.97
SZ,301119,"许正庆,傅芸,傅强",25.5
SZ,301120,"谭勇,宗丽丽",56.75
SZ,301121,朱传钦,29.68
SZ,301122,"陆军,赵红,陆维炜",50.83
SZ,301123,"邓可,邓玉泉",39.13
SZ,301125,乐清勇,13.74
SZ,301126,"明晖,王毅清",34.65
SZ,301127,"黄开明,李娟,黄昭玮",1.53
SZ,301128,"刘刚,尹高斌",16.05
SZ,301129,"于大永,于华丽",59.82
SZ,301130,张俊,24.29
SZ,301131,"郝建鑫,吴若思,任萍,郝源增",47.42
SZ,301132,"洪耿奇,洪娜珊,洪丽旋,洪丽冰,洪俊城,洪记英,洪耿宇",67.8
SZ,301133,辛洪萍,9
SZ,301135,汪军,20.27
SZ,301136,福建省人民政府国有资产监督管理委员会,
SZ,301137,中国机械科学研究总院集团有限公司,15.87
SZ,301138,"包贺林,温世旭",57.1554
SZ,301139,李晋,26.85
SZ,301141,"吴双萍,吴伟平,吴中平",64.12
SZ,301148,"董正军,王如顺,蒋林煜",65.96
SZ,301149,"韩润泽,韩志刚",51.45
SZ,301150,汪立,42.29
SZ,301151,"李秋梅,李政宏",
SZ,301152,"李轩,王瑞庆,李雯",38.44
SZ,301153,广州市人民政府国有资产监督管理委员会,
SZ,301155,"许成辰,许世俊",46.37
SZ,301156,"洪伟,王继红",38.14
SZ,301157,"李明星,杨冬强",17.133
SZ,301158,"刘贞峰,王坤晓,孙伟杰",
SZ,301159,金震,39.36
SZ,301160,钱和生,27.75
SZ,301161,董静,35.33
SZ,301162,雍正,26.83
SZ,301163,"杨金德,杨蕾",53.7
SZ,301165,福建省人民政府国有资产监督管理委员会,
SZ,301166,"冷兆武,许晓萍",43.45
SZ,301167,安徽省人民政府国有资产监督管理委员会,
SZ,301168,"孙小芬,严荣飞,李前进,严华",27.43
SZ,301169,袁岳,0.04
SZ,301171,邹小武,25.35
SZ,301175,中国科学院控股有限公司,
SZ,301176,"张剑萌,张信宸",3.95
SZ,301177,"卢依雯,张国涛",
SZ,301178,"林明玲,马学沛",33.9
SZ,301179,"夏耿耿,张剑",55.75
SZ,301180,"黄军,张志刚,吴国忠",78.62
SZ,301181,赵奇,16.5
SZ,301182,"陈海刚,韩留才",8.22
SZ,301183,"高登华,谢云",35.62
SZ,301185,山东大学,
SZ,301186,"冯峰,冯建军",68.72
SZ,301187,"ESTHER YIFENG LU,WEIDONG LU",3.55
SZ,301188,高元坤,
SZ,301189,"吴斌,吴世杰,吴承辉",3.31
SZ,301190,"黄国荣,吴新艳",30.29
SZ,301191,陈龙发,32.08
SZ,301192,"姜雪,王世斌",67.79
SZ,301193,"林慧勤,王熊",39.38
SZ,301195,"金勇,于胜利,王云兰",44.97
SZ,301196,"王燕,庄辉阳",45.59
SZ,301197,齐承英,8.3
SZ,301198,"罗志强,罗胤豪",10.6
SZ,301199,王金平,
SZ,301200,高云峰,
SZ,301201,"葛建利,卢瑾,卢刚",27.17
SZ,301203,"陈柏校,吕炜",40.13
SZ,301205,"李林科,张健,杨现文,吴天书",47.62
SZ,301206,聂在建,45.94
SZ,301207,安康,
SZ,301208,"李东平,徐晓飞,田传科,邵峰",53.14
SZ,301209,李秀梅,19.43
SZ,301211,刘益谦,
SZ,301212,"牟建宇,俞小欧,俞快",17.59
SZ,301213,魏强,42.43
SZ,301215,中华人民共和国国务院国有资产监督管理委员会,
SZ,301216,沈志刚,6.57
SZ,301217,安徽省国有资产监督管理委员会,
SZ,301218,"叶建标,章忠灿,俞永方",45.8
SZ,301219,"罗洁,谢福标,吴阳红",37.89
SZ,301220,周军学,39.93
SZ,301221,朱敦尧,42.01
SZ,301222,"傅庆华,徐燕云,汪骁阳,汪剑平,汪剑红,傅煜",31.34
SZ,301223,黄焕然,
SZ,301226,张敏,
SZ,301227,"边书平,应京芬",62.51
SZ,301228,"吴耀华,杨进",
SZ,301229,"戈浩勇,张义,戈小燕",43.72
SZ,301230,"PING CHEN,蒋胜力,安荣昌",13.32
SZ,301231,"王艺桦,闫红兵",29.96
SZ,301233,"赖凯,赖喜隆",58.02
SZ,301234,"黄凡,张洪瑜,项炳义",53.41
SZ,301235,"胡小艳,谭平涛",47.19
SZ,301236,刘天文,23.75
SZ,301237,"范和强,张静",36.25
SZ,301238,江苏国泰国际贸易有限公司,
SZ,301239,徐旭阳,6.75
SZ,301246,"廖利萍,尹国平,阎晓辉",44.79
SZ,301248,"龙飞,谢皑霞,孙超",27.99
SZ,301252,"张良灿,张情怡,张天泓",32
SZ,301255,"项纯坚,项献忠",11.37
SZ,301256,刘永好,
SZ,301257,赖春宝,5.6
SZ,301258,钱祥云,0.1767
SZ,301259,钟儒波,30.88
SZ,301260,陈寅,3.7503
SZ,301263,"孙伟文,郑汉杰",36.33
SZ,301265,"沙越,张军",25.46
SZ,301266,"林敏,肖锋",7.22
SZ,301267,苏庆灿,30.41
SZ,301268,陶诚,2.72
SZ,301269,,
SZ,301270,谢立群,7.34
SZ,301273,陈万东,31
SZ,301276,"曹胜奎,马丽娟,刘林贵,刘溦",61.61
SZ,301277,谢建中,
SZ,301278,"段正刚,侯艳丽",47.72
SZ,301279,"金刚强,王雅香,金言荣,金晓燕",30
SZ,301280,"施乐芬,张建道,张建春,施士乐",61.64
SZ,301281,高元坤,
SZ,301282,"李继林,周敏",26.8
SZ,301283,"陈曙光,刘青生,范培军",22.97
SZ,301285,"石章琴,王玉田",48.53
SZ,301286,乔志涌,71.1
SZ,301288,刘淑杰,18.13
SZ,301289,上海市国有资产监督管理委员会,
SZ,301290,"万世平,万正元",26.64
SZ,301293,"石祥恩,于春江,张阳,栾国明",21.866
SZ,301296,"郭晓红,袁训军",
SZ,301297,,
SZ,301298,"靳芳,王征,王佳杰",33.06
SZ,301299,姜虎林,24.38
SZ,301300,王承辉,47.23
SZ,301301,刘革新,
SZ,301302,"韩超,李杰",28.92
SZ,301303,,
SZ,301305,"陈建湘,张丽音",12.56
SZ,301306,李泽新,41.23
SZ,301307,"余克飞,余亚军,刘赛春",7.6264
SZ,301308,"蔡华波,蔡丽江",42.8
SZ,301309,"陈方仁,钟兴富,汪素云,汪桂苹,陈礼宏,陈金勇",70
SZ,301311,中国船舶集团有限公司,
SZ,301312,"关巍,邱鹏,黄剑锋",65.03
SZ,301313,"王筠,伍穗颖",28.59
SZ,301314,"王兆春,文彩霞,于志江",40.5
